"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY"
0,0,"0",39,"0",14,93077,"No",244764,"Yes","M","Bachelors","Professional",29,"Private",14710,1,"Minivan","yes",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",55,"0",9,162585,"No",436688,"Yes","F","PhD","Doctor",12,"Private",17760,7,"SUV","no",0,"0","No",2,20,"Highly Urban/ Urban"
0,0,"0",48,"0",13,38896,"No",214165,"Yes","M","<High School","Clerical",75,"Private",10190,1,"Pickup","yes",0,"0","No",1,1,"Highly Rural/ Rural"
0,0,"0",58,"0",11,73463,"No",229325,"Yes","M","Masters","Lawyer",34,"Private",20710,6,"Van","yes",11061,"2","No",2,18,"Highly Urban/ Urban"
1,3938.93400289835,"2",57,"3",14,106140,"Yes",347576,"No","F","Masters","Lawyer",39,"Private",7200,4,"SUV","no",0,"0","Yes",4,15,"Highly Urban/ Urban"
0,0,"0",49,"0",13,112039,"No",278669,"Yes","F","PhD","Doctor",34,"Private",29650,11,"Pickup","no",0,"0","No",0,14,"Highly Urban/ Urban"
0,0,"0",32,"3",11,62615,"No",184803,"Yes","M","Masters","Unknown",18,"Commercial",24660,1,"Panel Truck","no",2130,"2","No",4,14,"Highly Urban/ Urban"
0,0,"0",54,"0",12,38349,"No",169694,"No","F","Bachelors","Home Maker",27,"Private",10620,6,"Sports Car","no",0,"0","No",0,8,"Highly Urban/ Urban"
0,0,"0",31,"4",12,15292,"Yes",0,"No","F","<High School","Clerical",24,"Private",15190,6,"SUV","no",0,"0","No",1,1,"Highly Rural/ Rural"
1,4578.80030384259,"0",49,"0",10,42071,"No",160036,"No","F","<High School","Blue Collar",48,"Private",10610,10,"SUV","no",36189,"3","Yes",8,8,"Highly Urban/ Urban"
0,0,"0",52,"0",12,201192,"No",493471,"Yes","M","PhD","Manager",34,"Private",17210,10,"Van","yes",0,"0","No",3,17,"Highly Urban/ Urban"
0,0,"0",42,"0",8,52292,"No",172461,"Yes","M","High School","Blue Collar",38,"Commercial",22960,6,"Panel Truck","yes",6597,"2","No",3,1,"Highly Urban/ Urban"
0,0,"0",31,"4",14,48317,"No",133939,"Yes","F","High School","Clerical",41,"Private",26130,7,"SUV","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",30,"1",10,63425,"Yes",222135,"No","F","High School","Manager",36,"Private",17230,9,"Minivan","no",4927,"2","No",6,9,"Highly Urban/ Urban"
0,0,"0",53,"0",12,180034,"No",0,"No","F","PhD","Unknown",27,"Commercial",32950,6,"Pickup","no",3488,"2","No",3,15,"Highly Urban/ Urban"
0,0,"0",53,"0",11,114179,"No",310405,"Yes","M","Masters","Manager",20,"Private",23080,6,"Minivan","no",0,"0","No",4,16,"Highly Urban/ Urban"
1,3406.69424075072,"0",27,"3",9,43915,"Yes",0,"No","M","High School","Blue Collar",39,"Commercial",3260,1,"Minivan","yes",5476,"3","No",2,8,"Highly Urban/ Urban"
0,0,"0",52,"0",7,115756,"No",158840,"Yes","M","Masters","Manager",15,"Commercial",16760,10,"Van","no",0,"0","No",3,1,"Highly Urban/ Urban"
0,0,"0",51,"0",15,57782,"No",187295,"Yes","F","High School","Blue Collar",26,"Commercial",12380,6,"Pickup","no",0,"0","No",1,6,"Highly Urban/ Urban"
0,0,"0",35,"2",10,86997,"No",234307,"Yes","F","Masters","Unknown",57,"Commercial",28700,1,"Pickup","no",6459,"3","No",4,16,"Highly Urban/ Urban"
0,0,"1",38,"2",15,40342,"No",189439,"Yes","F","Bachelors","Clerical",5,"Private",9330,4,"Sports Car","no",0,"0","No",0,14,"Highly Rural/ Rural"
0,0,"0",35,"2",14,65102,"No",233449,"Yes","F","Bachelors","Blue Collar",11,"Commercial",15120,13,"SUV","no",19508,"2","Yes",5,11,"Highly Urban/ Urban"
0,0,"0",46,"0",10,132560,"No",319774,"No","M","Masters","Lawyer",21,"Private",14760,4,"Minivan","yes",0,"0","No",4,11,"Highly Urban/ Urban"
0,0,"0",45,"0",8,39472,"No",111469,"Yes","M","High School","Blue Collar",31,"Private",2230,1,"Minivan","yes",0,"0","No",5,9,"Highly Urban/ Urban"
0,0,"0",52,"0",12,114635,"No",321942,"No","M","High School","Manager",30,"Commercial",18160,10,"Van","yes",7202,"3","No",3,1,"Highly Urban/ Urban"
0,0,"0",47,"0",0,0,"No",91949,"No","M","PhD","Home Maker",52,"Private",6200,6,"Pickup","no",0,"0","No",0,20,"Highly Urban/ Urban"
0,0,"0",55,"0",13,70839,"No",0,"No","M","Bachelors","Professional",8,"Commercial",24120,1,"Panel Truck","yes",0,"0","No",1,11,"Highly Urban/ Urban"
0,0,"0",48,"0",14,78890,"No",211819,"Yes","M","Masters","Lawyer",52,"Private",19160,10,"Minivan","no",4824,"2","No",3,14,"Highly Urban/ Urban"
0,0,"0",46,"0",0,0,"No",151139,"No","F","Bachelors","Home Maker",37,"Private",24700,1,"Pickup","no",0,"0","No",0,4,"Highly Rural/ Rural"
0,0,"0",41,"2",11,29936,"Yes",0,"No","M","Bachelors","Professional",5,"Commercial",30540,21,"Panel Truck","no",6257,"5","No",2,14,"Highly Urban/ Urban"
0,0,"0",47,"0",11,127129,"No",369418,"No","M","Bachelors","Professional",15,"Commercial",18910,9,"Van","yes",0,"0","No",0,5,"Highly Urban/ Urban"
0,0,"0",46,"0",8,30111,"No",164877,"No","M","<High School","Blue Collar",28,"Private",3910,4,"Minivan","yes",0,"0","No",1,1,"Highly Urban/ Urban"
0,0,"1",48,"0",13,14522,"No",109990,"Yes","M","<High School","Clerical",29,"Private",14940,6,"Minivan","no",7310,"3","No",8,9,"Highly Rural/ Rural"
1,3830.07538691395,"0",45,"1",9,24178,"No",115381,"Yes","F","<High School","Clerical",67,"Private",19100,6,"SUV","no",7727,"3","Yes",2,1,"Highly Urban/ Urban"
0,0,"0",48,"0",13,208667,"No",482291,"No","M","PhD","Manager",31,"Commercial",24880,6,"Panel Truck","no",12014,"1","Yes",3,6,"Highly Urban/ Urban"
0,0,"1",55,"1",17,83076,"No",254660,"Yes","M","High School","Professional",31,"Private",13000,4,"Minivan","no",22887,"2","No",6,1,"Highly Urban/ Urban"
1,4082.55916379625,"0",56,"0",11,51778,"No",0,"No","F","Bachelors","Professional",46,"Private",22460,4,"SUV","no",37932,"2","Yes",0,13,"Highly Urban/ Urban"
0,0,"1",42,"3",12,106194,"Yes",0,"No","F","Masters","Unknown",33,"Commercial",18760,6,"Pickup","no",0,"0","No",0,8,"Highly Urban/ Urban"
0,0,"0",35,"1",12,31616,"Yes",133918,"No","F","High School","Clerical",47,"Private",14430,1,"SUV","no",0,"0","Yes",0,7,"Highly Rural/ Rural"
1,3785.2716034183,"0",35,"2",7,50872,"No",190621,"Yes","F","High School","Blue Collar",46,"Commercial",14980,6,"SUV","no",35500,"1","Yes",0,4,"Highly Urban/ Urban"
0,0,"0",57,"0",6,79670,"No",242651,"Yes","M","High School","Blue Collar",5,"Commercial",9470,6,"Pickup","yes",0,"0","No",2,8,"Highly Urban/ Urban"
0,0,"0",53,"0",11,55861,"No",0,"No","M","<High School","Blue Collar",12,"Private",1500,6,"Minivan","yes",0,"0","No",0,7,"Highly Urban/ Urban"
0,0,"0",43,"0",12,116044,"No",0,"No","F","Bachelors","Professional",25,"Private",16900,4,"SUV","no",0,"0","No",0,1,"Highly Urban/ Urban"
1,4089.00700569341,"1",42,"4",15,9950,"No",0,"Yes","F","High School","Student",37,"Private",18800,8,"Sports Car","no",7942,"3","No",7,1,"Highly Urban/ Urban"
0,0,"0",46,"0",15,51778,"No",109034,"Yes","M","High School","Clerical",21,"Private",6100,1,"Pickup","no",0,"0","No",2,1,"Highly Urban/ Urban"
0,0,"0",53,"0",11,48421,"No",201603,"No","M","Masters","Professional",36,"Private",25290,13,"Minivan","yes",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",35,"0",5,18004,"No",0,"No","M","High School","Clerical",36,"Private",15290,4,"Minivan","yes",0,"0","Yes",0,1,"Highly Urban/ Urban"
0,0,"0",58,"0",8,38462,"No",158840,"Yes","M","Bachelors","Blue Collar",56,"Commercial",11150,4,"Minivan","yes",10353,"3","No",2,5,"Highly Urban/ Urban"
0,0,"0",59,"0",14,110323,"No",327486,"Yes","M","Bachelors","Professional",10,"Commercial",40760,15,"Panel Truck","yes",5169,"2","No",4,13,"Highly Urban/ Urban"
0,0,"0",44,"2",14,16800,"No",136818,"Yes","F","<High School","Clerical",47,"Private",7580,6,"SUV","no",0,"0","No",0,5,"Highly Urban/ Urban"
0,0,"0",41,"0",8,67014,"No",158840,"No","M","Bachelors","Professional",39,"Private",24050,1,"Minivan","yes",5296,"2","No",2,5,"Highly Urban/ Urban"
1,3886.83699675366,"0",54,"0",6,55977,"No",0,"No","M","Bachelors","Professional",45,"Commercial",9790,1,"Pickup","yes",6193,"1","No",4,8,"Highly Urban/ Urban"
0,0,"0",47,"0",12,51778,"No",0,"No","M","Masters","Professional",40,"Commercial",21360,6,"Van","no",0,"0","No",2,20,"Highly Urban/ Urban"
0,0,"0",48,"0",9,53412,"No",160356,"Yes","M","High School","Blue Collar",37,"Commercial",11640,1,"Pickup","no",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"1",41,"2",13,7594,"No",0,"Yes","F","<High School","Student",57,"Private",5600,7,"Sports Car","no",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",44,"0",12,51778,"No",228990,"No","M","<High School","Clerical",39,"Private",12180,1,"Pickup","yes",0,"0","No",2,1,"Highly Rural/ Rural"
0,0,"0",56,"0",9,132115,"No",373191,"Yes","M","PhD","Manager",16,"Commercial",26770,1,"Panel Truck","no",0,"0","Yes",2,14,"Highly Urban/ Urban"
0,0,"0",56,"0",10,188809,"No",484306,"No","M","PhD","Doctor",25,"Private",35810,9,"Minivan","yes",0,"0","No",1,21,"Highly Urban/ Urban"
0,0,"0",61,"0",11,80153,"No",272445,"No","F","Masters","Manager",32,"Private",16370,9,"Sports Car","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",42,"2",15,151826,"Yes",0,"No","F","PhD","Unknown",55,"Commercial",20880,1,"Pickup","no",0,"0","No",4,8,"Highly Urban/ Urban"
1,4081.59354586261,"0",47,"0",11,54467,"No",205511,"No","F","Bachelors","Blue Collar",38,"Commercial",11650,13,"Sports Car","no",9377,"2","No",2,10,"Highly Urban/ Urban"
0,0,"0",47,"0",11,113496,"No",291034,"Yes","M","Masters","Lawyer",38,"Private",12850,10,"Minivan","yes",0,"0","No",1,8,"Highly Urban/ Urban"
1,3468.30623473979,"0",38,"0",9,12216,"No",0,"No","F","High School","Student",53,"Commercial",5200,7,"Sports Car","no",0,"0","No",2,1,"Highly Urban/ Urban"
1,3740.29331693969,"0",19,"0",5,3871,"No",76851,"Yes","F","High School","Manager",49,"Private",3790,3,"SUV","no",5194,"3","No",8,5,"Highly Urban/ Urban"
0,0,"0",40,"3",14,2292,"Yes",0,"No","F","<High School","Home Maker",105,"Private",5730,4,"SUV","no",0,"0","No",0,6,"Highly Rural/ Rural"
1,4221.3842882379,"1",39,"3",13,51778,"Yes",158840,"No","F","High School","Blue Collar",43,"Commercial",10760,6,"Pickup","no",2697,"2","No",5,1,"Highly Urban/ Urban"
0,0,"0",28,"0",6,11100,"No",121671,"No","M","<High School","Clerical",52,"Commercial",8820,4,"Pickup","no",0,"0","No",4,1,"Highly Rural/ Rural"
0,0,"0",43,"0",12,50755,"No",155641,"Yes","M","High School","Blue Collar",24,"Commercial",30380,4,"Panel Truck","yes",0,"0","No",2,6,"Highly Rural/ Rural"
0,0,"0",52,"0",14,31519,"No",162052,"Yes","M","Bachelors","Manager",33,"Private",20740,6,"Minivan","yes",0,"0","No",0,12,"Highly Urban/ Urban"
0,0,"0",54,"0",14,164420,"No",402031,"Yes","F","PhD","Lawyer",48,"Private",1500,4,"SUV","no",10878,"1","No",2,21,"Highly Urban/ Urban"
0,0,"0",50,"0",8,51778,"No",0,"No","F","Bachelors","Home Maker",47,"Private",17970,4,"Van","yes",0,"0","No",0,7,"Highly Rural/ Rural"
0,0,"0",50,"0",13,109950,"No",293399,"Yes","F","PhD","Doctor",45,"Private",17500,6,"SUV","no",0,"0","No",0,15,"Highly Urban/ Urban"
1,3931.65832339988,"0",51,"0",13,72334,"No",0,"No","F","High School","Blue Collar",36,"Commercial",11290,4,"SUV","no",0,"0","Yes",4,8,"Highly Urban/ Urban"
0,0,"0",36,"3",12,45590,"No",172745,"Yes","F","High School","Professional",9,"Private",16650,3,"SUV","no",0,"0","No",0,5,"Highly Urban/ Urban"
0,0,"0",55,"0",13,51778,"No",256253,"Yes","M","Bachelors","Blue Collar",33,"Commercial",11180,3,"Pickup","yes",9111,"2","No",6,3,"Highly Urban/ Urban"
1,2614.66271407172,"0",45,"1",0,0,"Yes",0,"No","F","High School","Student",44,"Private",1500,4,"Sports Car","no",0,"0","No",1,7,"Highly Urban/ Urban"
0,0,"0",45,"3",12,152563,"No",455931,"Yes","M","Bachelors","Manager",43,"Private",19700,3,"Minivan","yes",0,"0","No",0,7,"Highly Urban/ Urban"
0,0,"0",57,"2",15,14989,"No",84309,"Yes","F","High School","Home Maker",43,"Private",26140,10,"Sports Car","no",0,"0","Yes",0,1,"Highly Rural/ Rural"
1,4597.3357892563,"0",43,"0",8,166192,"No",0,"No","M","Masters","Unknown",52,"Commercial",21110,1,"Van","yes",4962,"3","No",2,8,"Highly Urban/ Urban"
0,0,"0",55,"0",14,113534,"No",339933,"Yes","F","PhD","Unknown",21,"Commercial",24640,6,"Van","no",0,"0","No",0,7,"Highly Urban/ Urban"
0,0,"2",45,"2",12,8467,"No",105059,"Yes","F","<High School","Clerical",28,"Private",6900,9,"SUV","no",0,"0","No",0,6,"Highly Urban/ Urban"
0,0,"0",54,"0",12,246164,"No",636835,"No","F","PhD","Doctor",46,"Private",31520,13,"Minivan","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",56,"0",0,51778,"No",0,"Yes","F","<High School","Student",5,"Private",7100,4,"SUV","no",0,"0","No",2,7,"Highly Urban/ Urban"
0,0,"0",38,"0",10,142002,"No",345671,"Yes","M","Bachelors","Manager",33,"Commercial",27750,4,"Panel Truck","yes",0,"0","No",2,12,"Highly Urban/ Urban"
0,0,"0",32,"2",13,72188,"No",229982,"Yes","F","Bachelors","Professional",29,"Private",9790,17,"SUV","no",3176,"2","No",1,13,"Highly Urban/ Urban"
0,0,"0",48,"1",3,80522,"No",244552,"Yes","F","Bachelors","Manager",16,"Private",14350,1,"SUV","no",0,"0","No",2,1,"Highly Urban/ Urban"
0,0,"0",46,"0",12,35852,"No",142093,"Yes","M","<High School","Blue Collar",21,"Private",13460,10,"Minivan","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",43,"0",9,53431,"No",0,"No","F","Bachelors","Professional",5,"Private",8050,3,"SUV","no",4408,"1","No",5,12,"Highly Urban/ Urban"
0,0,"0",41,"1",14,6712,"No",158840,"Yes","F","Bachelors","Home Maker",37,"Private",2910,7,"Sports Car","no",0,"0","No",2,11,"Highly Urban/ Urban"
0,0,"0",49,"0",12,45471,"No",170808,"Yes","F","Bachelors","Clerical",14,"Private",10670,1,"SUV","no",0,"0","No",0,7,"Highly Urban/ Urban"
0,0,"0",44,"0",14,134967,"No",335456,"Yes","F","Masters","Manager",31,"Private",16020,4,"Minivan","no",0,"0","No",0,18,"Highly Urban/ Urban"
0,0,"0",50,"0",13,46952,"No",223769,"Yes","F","Bachelors","Blue Collar",26,"Commercial",6200,1,"SUV","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",47,"0",11,69692,"No",243839,"Yes","F","Masters","Lawyer",58,"Private",18370,4,"Sports Car","no",3314,"2","No",0,10,"Highly Urban/ Urban"
0,0,"0",57,"0",12,97083,"No",0,"No","F","Bachelors","Professional",20,"Private",18800,13,"Minivan","no",4925,"1","No",4,13,"Highly Urban/ Urban"
1,3635.37553300045,"0",48,"0",6,14410,"No",0,"No","F","<High School","Clerical",27,"Private",7740,7,"SUV","no",1001,"1","No",3,1,"Highly Urban/ Urban"
0,0,"0",39,"2",13,192426,"No",483998,"Yes","M","PhD","Doctor",46,"Private",33460,1,"Minivan","yes",0,"0","No",0,17,"Highly Urban/ Urban"
0,0,"0",54,"0",12,46074,"No",0,"No","M","Bachelors","Manager",42,"Private",11510,3,"Pickup","yes",0,"0","No",0,6,"Highly Urban/ Urban"
1,4002.62305194298,"0",43,"0",11,0,"No",84656,"Yes","M","High School","Student",36,"Commercial",24520,1,"Panel Truck","no",1119,"1","No",8,8,"Highly Urban/ Urban"
0,0,"0",51,"0",9,95713,"No",302676,"Yes","F","PhD","Manager",32,"Private",23040,9,"Pickup","no",0,"0","No",0,17,"Highly Urban/ Urban"
0,0,"0",38,"0",7,116933,"No",372067,"No","M","Bachelors","Professional",19,"Commercial",25740,1,"Panel Truck","yes",0,"0","No",0,14,"Highly Urban/ Urban"
0,0,"0",40,"0",10,90377,"No",251223,"No","M","Bachelors","Blue Collar",21,"Commercial",5500,1,"Pickup","yes",0,"0","No",2,7,"Highly Urban/ Urban"
0,0,"0",57,"2",16,86232,"No",272326,"Yes","F","Masters","Manager",8,"Private",15820,9,"SUV","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",45,"0",13,103134,"No",158840,"No","F","Masters","Lawyer",38,"Private",16310,1,"Sports Car","no",0,"0","No",0,21,"Highly Urban/ Urban"
0,0,"0",53,"0",13,69268,"No",238236,"Yes","M","Bachelors","Blue Collar",31,"Commercial",13730,6,"Minivan","no",23381,"1","No",1,12,"Highly Urban/ Urban"
1,3588.62314736897,"0",39,"2",17,23094,"No",140813,"Yes","F","High School","Blue Collar",27,"Commercial",9310,4,"Sports Car","no",4732,"2","No",0,1,"Highly Urban/ Urban"
0,0,"0",45,"0",12,37407,"No",138623,"Yes","F","Bachelors","Manager",32,"Private",7940,4,"Sports Car","no",47712,"1","Yes",0,12,"Highly Urban/ Urban"
0,0,"0",57,"0",14,111970,"No",342129,"Yes","M","Masters","Manager",28,"Commercial",23780,3,"Panel Truck","no",20369,"1","Yes",5,15,"Highly Urban/ Urban"
0,0,"0",41,"2",12,50,"No",60765,"Yes","M","Bachelors","Student",19,"Commercial",5610,1,"Pickup","yes",0,"0","No",0,14,"Highly Rural/ Rural"
0,0,"0",34,"1",12,62044,"No",201347,"Yes","F","Bachelors","Professional",37,"Private",11100,17,"SUV","no",0,"0","No",0,7,"Highly Rural/ Rural"
0,0,"0",47,"0",12,80577,"No",0,"No","M","Masters","Lawyer",34,"Private",13610,11,"Minivan","no",0,"0","No",3,12,"Highly Urban/ Urban"
0,0,"0",44,"0",8,27127,"No",158840,"No","F","<High School","Clerical",36,"Private",21960,6,"Minivan","no",35472,"2","Yes",2,1,"Highly Urban/ Urban"
0,0,"0",40,"0",11,122543,"No",326327,"Yes","M","Bachelors","Manager",28,"Commercial",25100,7,"Panel Truck","no",0,"0","No",2,15,"Highly Urban/ Urban"
0,0,"0",49,"0",10,122192,"No",337259,"No","M","Masters","Unknown",32,"Commercial",24120,1,"Panel Truck","no",0,"0","No",0,8,"Highly Urban/ Urban"
0,0,"0",50,"0",13,53568,"No",202687,"Yes","M","Bachelors","Blue Collar",37,"Commercial",22250,13,"Minivan","no",0,"0","No",0,7,"Highly Rural/ Rural"
0,0,"0",53,"1",6,86100,"No",268336,"Yes","M","Masters","Manager",48,"Private",15410,8,"Minivan","no",0,"0","No",1,15,"Highly Urban/ Urban"
1,4668.48194668413,"0",34,"1",12,34887,"Yes",156214,"No","F","Bachelors","Blue Collar",38,"Commercial",23260,1,"SUV","no",0,"0","No",3,11,"Highly Urban/ Urban"
0,0,"0",44,"0",11,178864,"No",428679,"No","F","Masters","Lawyer",43,"Private",23790,4,"Pickup","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",46,"0",13,51778,"No",369612,"No","F","PhD","Manager",43,"Private",20440,1,"Minivan","no",0,"0","No",0,7,"Highly Urban/ Urban"
0,0,"0",50,"0",13,56566,"No",222820,"Yes","M","Masters","Manager",27,"Commercial",24850,1,"Panel Truck","no",1203,"3","No",3,11,"Highly Urban/ Urban"
0,0,"0",55,"0",12,37794,"No",0,"No","M","High School","Home Maker",38,"Private",17050,1,"Minivan","no",39617,"3","Yes",4,1,"Highly Urban/ Urban"
1,3249.68259526893,"1",38,"3",15,20145,"No",128953,"Yes","F","High School","Home Maker",56,"Private",5200,3,"Sports Car","no",38063,"1","Yes",0,1,"Highly Urban/ Urban"
0,0,"0",37,"3",17,91045,"No",206587,"Yes","M","Masters","Unknown",22,"Commercial",27390,1,"Panel Truck","no",2215,"3","No",3,13,"Highly Urban/ Urban"
1,4519.95564124099,"1",40,"2",11,85273,"Yes",257283,"No","F","Masters","Lawyer",55,"Private",19070,13,"SUV","no",2907,"2","No",5,15,"Highly Urban/ Urban"
0,0,"1",40,"3",14,51401,"Yes",179590,"No","M","Bachelors","Blue Collar",15,"Commercial",9050,1,"Pickup","no",0,"0","Yes",0,6,"Highly Rural/ Rural"
0,0,"0",58,"0",11,220178,"No",561085,"No","M","PhD","Doctor",41,"Private",13880,7,"Minivan","yes",4323,"2","No",1,11,"Highly Urban/ Urban"
0,0,"0",54,"0",5,79315,"No",255491,"Yes","F","Bachelors","Manager",7,"Private",14830,4,"Minivan","no",0,"0","No",2,8,"Highly Urban/ Urban"
0,0,"1",63,"1",11,54297,"No",231033,"Yes","M","Bachelors","Professional",36,"Private",12150,4,"Sports Car","yes",0,"0","No",0,12,"Highly Urban/ Urban"
0,0,"0",30,"2",12,102113,"Yes",255135,"No","M","High School","Manager",37,"Private",19720,3,"Van","no",6998,"1","No",0,1,"Highly Urban/ Urban"
0,0,"0",48,"0",12,64916,"No",282967,"Yes","M","Bachelors","Blue Collar",18,"Commercial",6200,4,"Pickup","yes",5893,"1","No",6,11,"Highly Urban/ Urban"
0,0,"0",51,"0",11,103328,"No",323740,"Yes","M","Bachelors","Blue Collar",53,"Commercial",16930,7,"Van","no",3204,"2","No",3,10,"Highly Urban/ Urban"
1,4733.95969967605,"0",27,"0",8,51778,"No",0,"No","F","<High School","Blue Collar",35,"Private",23900,6,"Minivan","no",2838,"1","No",6,4,"Highly Urban/ Urban"
0,0,"0",53,"0",16,109040,"No",327237,"Yes","M","PhD","Doctor",48,"Private",28850,1,"Minivan","yes",0,"0","No",1,15,"Highly Urban/ Urban"
0,0,"0",43,"2",13,158180,"Yes",158840,"No","F","Masters","Lawyer",5,"Private",21620,1,"SUV","no",0,"0","No",2,15,"Highly Urban/ Urban"
1,4764.42386630806,"0",48,"0",12,63260,"No",0,"No","F","High School","Blue Collar",7,"Commercial",24160,4,"Minivan","no",7858,"2","No",9,1,"Highly Urban/ Urban"
1,3539.91799409854,"0",47,"0",10,53758,"No",0,"No","F","High School","Blue Collar",55,"Commercial",15810,4,"Sports Car","no",684,"1","No",0,1,"Highly Urban/ Urban"
0,0,"0",50,"0",6,15905,"No",0,"Yes","M","High School","Student",20,"Commercial",8090,1,"Minivan","yes",5672,"2","No",3,8,"Highly Urban/ Urban"
0,0,"0",49,"0",15,34050,"No",172329,"Yes","F","<High School","Clerical",37,"Private",9800,9,"SUV","no",0,"0","No",0,8,"Highly Rural/ Rural"
0,0,"2",46,"0",9,69158,"No",234203,"Yes","M","Masters","Lawyer",40,"Private",7940,13,"SUV","no",1495,"1","No",3,8,"Highly Urban/ Urban"
0,0,"0",64,"0",17,116518,"No",376273,"Yes","F","PhD","Manager",49,"Private",16110,17,"Sports Car","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",45,"0",11,91324,"No",261739,"No","M","Bachelors","Manager",31,"Private",6000,11,"Pickup","yes",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",44,"3",13,51778,"No",302922,"Yes","F","Masters","Lawyer",25,"Private",15450,10,"SUV","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",56,"0",13,222379,"No",535687,"Yes","F","PhD","Manager",37,"Private",29340,1,"Pickup","no",0,"0","No",1,13,"Highly Urban/ Urban"
0,0,"0",36,"0",6,20800,"No",0,"Yes","F","High School","Student",57,"Private",5400,3,"SUV","no",0,"0","No",1,6,"Highly Urban/ Urban"
1,3572.76087796418,"1",46,"0",10,21238,"No",0,"No","M","<High School","Clerical",41,"Private",6000,1,"SUV","no",6524,"2","No",1,7,"Highly Urban/ Urban"
1,3938.22308439034,"0",36,"0",0,0,"No",0,"No","F","Bachelors","Student",38,"Commercial",16280,4,"Minivan","no",3365,"3","No",2,11,"Highly Urban/ Urban"
0,0,"0",46,"0",4,45996,"No",192429,"No","F","High School","Clerical",49,"Private",6100,13,"SUV","no",0,"0","No",1,1,"Highly Rural/ Rural"
